"ID","AREA_calc","Total.N.19.11","PopDen1900","PopDen1910","PopDen1920","PopDen1930","PopDen1940","PopDen1950","PopDen1960","PopDen1970","PopDen1980","PopDen1990","PopDen2000","PopDenEst2007","Income1999","Dist2PortM","RdLengthKM","Forestland","HostSppCnt","TreeDen","ABL_pres","ALB_pres","AOW_pres","BBD_pres","BC_pres","BEBB_pres","BL_pres","BM_pres","BVW_pres","BWA_pres","CB_pres","CBT_pres","CDC_pres","CHS_pres","CS_pres","DED_pres","DWA_pres","EAB_pres","EFW_pres","EHS_pres","EL_pres","ELB_pres","ELC_pres","ELM_pres","EP_pres","EPLR_pres","EPNM_pres","EPS_pres","EPSM_pres","ESB_pres","ESGA_pres","ESN_pres","EWLS_pres","GM_pres","GSA_pres","HWA_pres","IBT_pres","IPS_pres","IWLB_pres","JB_pres","JCLB_pres","JS_pres","LC_pres","LS_pres","LW_pres","MAS_pres","MPB_pres","MPEB_pres","MW_pres","OS_pres","OW_pres","PFW_pres","PHM_pres","POCRD_pres","PRR_pres","PS_pres","PSB_pres","PT_pres","PWB_pres","RLP_pres","RPBB_pres","RPS_pres","SB_pres","SC_pres","SEEBB_pres","SM_pres","SOD_pres","SWW_pres","WM_pres","WPBR_pres","WS_pres","CRS_pres","EBB_pres","GOS_pres","CCS_pres","SBS_pres","SJS_pres","PTB_pres","X_coord","Y_coord"
7870,4561045784,19761886.3,-0.287747274493216,-0.277643443044731,-0.261692128053271,-0.261533515722309,-0.249872623512353,-0.254312918089967,-0.256822682592865,-0.253920542125786,-0.241028590378227,-0.238974686990956,-0.220886545279746,-0.210859100658797,0.149741476181424,1.70078692962362,0.570622373512256,0.982311017700128,0.4629273376104,-0.0880200214178179,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.844023271,0.844023271,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0.844023271,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.155976729,1,0,152167.9805,817313.6351
8041,4313722541,18602787.82,-0.292969910863998,-0.282039671059561,-0.267026486006579,-0.266495931187429,-0.252959916726099,-0.253477883222786,-0.256847794692365,-0.252523163505894,-0.235852533639962,-0.232636302320726,-0.211475399850859,-0.202890617277873,0.143992821714715,1.79664422493869,0.144191511246784,0.62026937228985,0.246002092384375,-0.0884706595428096,0,0,1,0,0.697186626,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0.697186626,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,102167.9805,867313.6351
8042,5219292546,23719213.27,-0.303487336106398,-0.293768148659263,-0.277712359982269,-0.277017006018722,-0.26495711258968,-0.268877663993086,-0.272399448651845,-0.269954334735706,-0.257783813888469,-0.255576898231925,-0.237177321566182,-0.228759400048219,0.21848089358253,1.70483627710688,0.787407234035174,1.41136431555656,0.49742937601229,-0.0821256441508605,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,152167.9805,867313.6351
8769,13755157924,104814687.6,-0.27472370615413,-0.265220189879118,-0.261503325755006,-0.258389058892969,-0.254149073427232,-0.24943234434902,-0.239545680154103,-0.24528613683712,-0.240938607762626,-0.238656715146097,-0.244562601982136,-0.243857206418492,-0.527573208302001,-1.3439375958142,0.10106214968472,3.04742429433168,-0.356069466857189,-0.0281014665623533,1,0,1,1,1,0,1,0,1,1,0.240840733,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0.536466166,0,0,1,1,0,1,0,0,0,1,0,0.295625433,0,0,0,1,0.536466166,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2102167.981,1067313.635
8770,13181559488,96747947.13,-0.255840603757718,-0.247309207861018,-0.2438914609078,-0.241028068631882,-0.236371878813044,-0.232186311283483,-0.221475715949301,-0.228754358393981,-0.222300373063006,-0.220007545541152,-0.226642386536832,-0.22631724328728,-0.498510413466635,-1.31453446362302,0.253679307317817,2.85021022870518,-0.340320595339921,-0.0352509853027696,1,0,1,1,0.793793667,0,1,0,1,1,0.271415036,0,0,0,1,1,0,0,0,0,1,0,0.206206333,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0.271415036,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.271415036,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.206206333,1,0,2152167.981,1067313.635
8938,15050129415,114439366.6,-0.28447404875393,-0.276384322730852,-0.272464132829078,-0.268483645489511,-0.265654663683539,-0.264101126092925,-0.259166111292826,-0.265466272079172,-0.263834251190249,-0.263661982827166,-0.269529220142509,-0.270082667591069,-0.625379250885503,-1.34060395097014,-0.0745323000343693,3.0675107614257,-0.429359968057176,-0.0280146360822257,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0.375671627,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.375671627,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1952167.981,1117313.635
8939,13978533599,107875609.5,-0.29179407450158,-0.284969221801372,-0.281929566817357,-0.279904106904055,-0.277797311274381,-0.276633151617293,-0.273541317249865,-0.278434165773172,-0.276789884373488,-0.276306337310008,-0.281004122964293,-0.281419409248204,-0.700405254901356,-1.36549001276052,-0.157942018413415,3.12233222418948,-0.374928419694905,-0.0261343797350983,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0.553468913,0,0,1,1,0,1,0,0,0,1,0,0.284781685,0,0,0,1,0.553468913,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2002167.981,1117313.635
8940,13755157924,104814687.6,-0.27472370615413,-0.265220189879118,-0.261503325755006,-0.258389058892969,-0.254149073427232,-0.24943234434902,-0.239545680154103,-0.24528613683712,-0.240938607762626,-0.238656715146097,-0.244562601982136,-0.243857206418492,-0.527573208302001,-1.3439375958142,0.10106214968472,3.04742429433168,-0.356069466857189,-0.0281014665623533,1,0,1,1,1,0,1,0,1,1,0.240840733,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0.536466166,0,0,1,1,0,1,0,0,0,1,0,0.295625433,0,0,0,1,0.536466166,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2052167.981,1117313.635
8941,13755157924,104814687.6,-0.27472370615413,-0.265220189879118,-0.261503325755006,-0.258389058892969,-0.254149073427232,-0.24943234434902,-0.239545680154103,-0.24528613683712,-0.240938607762626,-0.238656715146097,-0.244562601982136,-0.243857206418492,-0.527573208302001,-1.3439375958142,0.10106214968472,3.04742429433168,-0.356069466857189,-0.0281014665623533,1,0,1,1,1,0,1,0,1,1,0.240840733,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0.536466166,0,0,1,1,0,1,0,0,0,1,0,0.295625433,0,0,0,1,0.536466166,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2102167.981,1117313.635
8942,17698164951,130100592.4,-0.283155696076393,-0.27214045705561,-0.266550539639527,-0.261711596828738,-0.256494394444461,-0.255225900274807,-0.247292867002689,-0.25805568019642,-0.258951459334268,-0.262429329047353,-0.272714963568564,-0.274211355805763,-0.678304868127273,-1.22559517718896,0.0871853271293816,3.22683743750041,-0.546228356910974,-0.0340866342824016,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2152167.981,1117313.635
9110,17698164951,130100592.4,-0.283155696076393,-0.27214045705561,-0.266550539639527,-0.261711596828738,-0.256494394444461,-0.255225900274807,-0.247292867002689,-0.25805568019642,-0.258951459334268,-0.262429329047353,-0.272714963568564,-0.274211355805763,-0.678304868127273,-1.22559517718896,0.0871853271293816,3.22683743750041,-0.546228356910974,-0.0340866342824016,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1952167.981,1167313.635
9111,17698164951,130100592.4,-0.283155696076393,-0.27214045705561,-0.266550539639527,-0.261711596828738,-0.256494394444461,-0.255225900274807,-0.247292867002689,-0.25805568019642,-0.258951459334268,-0.262429329047353,-0.272714963568564,-0.274211355805763,-0.678304868127273,-1.22559517718896,0.0871853271293816,3.22683743750041,-0.546228356910974,-0.0340866342824016,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2002167.981,1167313.635
9112,15201684776,115026621.6,-0.293678510302515,-0.28553209284497,-0.281796433656931,-0.279965095669119,-0.276665414360534,-0.275818357920017,-0.271573160112693,-0.27867380025554,-0.278568459644861,-0.280199279469198,-0.287165225949064,-0.288105502408371,-0.760285875079789,-1.30441022903118,-0.0898441762472256,3.239756865235,-0.426288533206761,-0.0291510633447449,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0.389411611,0,0,1,1,0,1,0,0,0,1,0,0.389411611,0,0,0,1,0.389411611,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2052167.981,1167313.635
9113,17698164951,130100592.4,-0.283155696076393,-0.27214045705561,-0.266550539639527,-0.261711596828738,-0.256494394444461,-0.255225900274807,-0.247292867002689,-0.25805568019642,-0.258951459334268,-0.262429329047353,-0.272714963568564,-0.274211355805763,-0.678304868127273,-1.22559517718896,0.0871853271293816,3.22683743750041,-0.546228356910974,-0.0340866342824016,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2102167.981,1167313.635
9114,17698164951,130100592.4,-0.283155696076393,-0.27214045705561,-0.266550539639527,-0.261711596828738,-0.256494394444461,-0.255225900274807,-0.247292867002689,-0.25805568019642,-0.258951459334268,-0.262429329047353,-0.272714963568564,-0.274211355805763,-0.678304868127273,-1.22559517718896,0.0871853271293816,3.22683743750041,-0.546228356910974,-0.0340866342824016,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2152167.981,1167313.635
9283,17698164951,130100592.4,-0.283155696076393,-0.27214045705561,-0.266550539639527,-0.261711596828738,-0.256494394444461,-0.255225900274807,-0.247292867002689,-0.25805568019642,-0.258951459334268,-0.262429329047353,-0.272714963568564,-0.274211355805763,-0.678304868127273,-1.22559517718896,0.0871853271293816,3.22683743750041,-0.546228356910974,-0.0340866342824016,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2002167.981,1217313.635
9284,17698164951,130100592.4,-0.283155696076393,-0.27214045705561,-0.266550539639527,-0.261711596828738,-0.256494394444461,-0.255225900274807,-0.247292867002689,-0.25805568019642,-0.258951459334268,-0.262429329047353,-0.272714963568564,-0.274211355805763,-0.678304868127273,-1.22559517718896,0.0871853271293816,3.22683743750041,-0.546228356910974,-0.0340866342824016,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2052167.981,1217313.635
9285,17698164951,130100592.4,-0.283155696076393,-0.27214045705561,-0.266550539639527,-0.261711596828738,-0.256494394444461,-0.255225900274807,-0.247292867002689,-0.25805568019642,-0.258951459334268,-0.262429329047353,-0.272714963568564,-0.274211355805763,-0.678304868127273,-1.22559517718896,0.0871853271293816,3.22683743750041,-0.546228356910974,-0.0340866342824016,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2102167.981,1217313.635
9286,17698164951,130100592.4,-0.283155696076393,-0.27214045705561,-0.266550539639527,-0.261711596828738,-0.256494394444461,-0.255225900274807,-0.247292867002689,-0.25805568019642,-0.258951459334268,-0.262429329047353,-0.272714963568564,-0.274211355805763,-0.678304868127273,-1.22559517718896,0.0871853271293816,3.22683743750041,-0.546228356910974,-0.0340866342824016,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2152167.981,1217313.635
9456,17698164951,130100592.4,-0.283155696076393,-0.27214045705561,-0.266550539639527,-0.261711596828738,-0.256494394444461,-0.255225900274807,-0.247292867002689,-0.25805568019642,-0.258951459334268,-0.262429329047353,-0.272714963568564,-0.274211355805763,-0.678304868127273,-1.22559517718896,0.0871853271293816,3.22683743750041,-0.546228356910974,-0.0340866342824016,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2052167.981,1267313.635
9457,17698164951,130100592.4,-0.283155696076393,-0.27214045705561,-0.266550539639527,-0.261711596828738,-0.256494394444461,-0.255225900274807,-0.247292867002689,-0.25805568019642,-0.258951459334268,-0.262429329047353,-0.272714963568564,-0.274211355805763,-0.678304868127273,-1.22559517718896,0.0871853271293816,3.22683743750041,-0.546228356910974,-0.0340866342824016,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2102167.981,1267313.635
8189,5169607763,22300572.87,-0.328851382688344,-0.327288476948108,-0.323483135837391,-0.320649171614268,-0.322604930932467,-0.323273473966347,-0.323028288726443,-0.324351533952315,-0.324500876804121,-0.325263389202842,-0.325100917560076,-0.325654026729435,-1.00792225753838,1.32026178305073,-0.886541901784825,0.217152634198891,-0.612347106746416,-0.0933285776200821,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.416767976,0.416767976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,-1097832.02,917313.6351
8040,4156399666,8868341.959,-0.25467274875062,-0.245283201623884,-0.233793124721707,-0.234214371400359,-0.22440488502525,-0.2280792048492,-0.23319975677194,-0.234866782105377,-0.218270941082828,-0.221235347859424,-0.208287296986116,-0.206318893800583,0.10302903962106,1.90476693082021,0.301264308958422,-0.150037124692357,0.0168482328138744,-0.116315557844202,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,52167.9805,867313.6351
8695,4211675826,12580849.69,-0.27978245755858,-0.262171329874352,-0.256456917830533,-0.262061772502975,-0.260506107697975,-0.252213642599254,-0.253729815933715,-0.239743910634707,-0.22897827847664,-0.228732737640165,-0.21876985913252,-0.216218367627227,-0.476094245088453,1.08764514755937,-0.241589964472469,-0.456942288975816,-0.730410946142774,-0.0686031182782779,0,0,0,0,0,1,0.537987114,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0.537987114,1,0,0.537987114,1,0,0,0,0,0,1,1,0,0,0,1,0.537987114,0,0,0,0,0,1,0.537987114,-1597832.02,1067313.635
8026,6738424933,915771.0535,-0.325947988197604,-0.32178127529228,-0.315489053357245,-0.31617163396479,-0.318715348939581,-0.317449545824421,-0.317024878424617,-0.31822734706063,-0.317730601998872,-0.31960899815293,-0.319992626794545,-0.320643682704478,-0.491645070679905,1.73732787200761,-0.995823963599338,-0.827811469302445,-0.895281050028732,-0.157445366644784,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.313245856,0,0,0,0,1,0,0,0.313245856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-647832.0195,867313.6351
8027,3214432070,200432.401,-0.330336511189115,-0.321953050116563,-0.312505115733665,-0.314154908022398,-0.317711427046819,-0.319243671508845,-0.320114796668057,-0.321382939579807,-0.322187024007255,-0.323560185573315,-0.324409657258456,-0.325104306592805,-0.548627712270319,1.93172855181921,-1.01052720439327,-0.993895404519034,-0.876773622558201,-0.1578821533622,0,0,0,0,0,0.426766386,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.426766386,0,0,0,0,0,0,0,0,0,0,1,0,-597832.0195,867313.6351
8199,2681619757,387427.9419,-0.329508599553759,-0.31330369929202,-0.3117452714778,-0.313578652803266,-0.316814227623649,-0.318585873958358,-0.320120099363296,-0.321944625409247,-0.32241791904876,-0.323470076688858,-0.32439728445208,-0.325301641530474,-0.527753087660025,1.99022608193385,-1.13142064390138,-0.954311820902997,-0.831281367745723,-0.156817498485192,0,0,0,0,0,0.292939038,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.292939038,0,0,0,0,0,0,0,0,0,0,1,0,-597832.0195,917313.6351
8028,3164837415,241843.8889,-0.321674730533951,-0.298733372161249,-0.298677457236114,-0.296307861084113,-0.29974373124204,-0.300860426390082,-0.29992211160454,-0.3008158491949,-0.297597950099904,-0.299792422499582,-0.301221335066277,-0.301959119405816,-0.514850597229793,2.03201425130517,-0.929783031981408,-0.986872112295157,-0.894461018905539,-0.157662910223886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-547832.0195,867313.6351
8034,4280172397,56828.56124,-0.314285680065855,-0.293787591912434,-0.284104627515539,-0.282210426844323,-0.287401009461304,-0.289102736639054,-0.290548102906689,-0.29540359755432,-0.296608938337514,-0.300394276084465,-0.302340001982631,-0.304871040195789,-0.172472756495783,2.06626475242034,-0.287864679519632,-1.04051030021477,-0.883377705764718,-0.158699641343045,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-247832.0195,867313.6351
8035,4674455993,84709.66612,-0.300539395810538,-0.280376021009385,-0.271893198269002,-0.270157378040103,-0.275367881859693,-0.276523114866831,-0.276500898534758,-0.28215644168076,-0.282967435688702,-0.287749323275958,-0.289681495964658,-0.2929403971816,0.0165639837263827,2.05390760979287,-0.0389118793988292,-1.0379556519283,-0.861798784186814,-0.158565376165318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-197832.0195,867313.6351
8033,3793432016,130415.8492,-0.318100844538039,-0.297949883182515,-0.290942367545647,-0.285270460294023,-0.284955746227922,-0.285693901119376,-0.280640782857389,-0.277518282960108,-0.266600297102489,-0.263631348252265,-0.25634676066655,-0.250378160203283,-0.165487561224016,2.07933648220849,-0.0355523904669405,-1.03033860442249,-0.837291751442098,-0.158493994678425,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-297832.0195,867313.6351
8031,4606946611,1006626.349,-0.31453609551171,-0.292073874128733,-0.286491242650667,-0.280671505983345,-0.279005810395103,-0.278090754041973,-0.268733288429042,-0.263861614572579,-0.245267109984002,-0.242087511364641,-0.231703848252492,-0.223391851250092,0.0772224231161584,2.12628642215702,0.16929319415284,-0.999550704388754,-0.772628585199852,-0.155497569814582,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-397832.0195,867313.6351
8032,4537970804,872355.0589,-0.309713654450413,-0.281183128268744,-0.283875573871027,-0.277328712842273,-0.27448770345845,-0.274422818484273,-0.265297745001259,-0.260361633202401,-0.242040722456755,-0.239138091310169,-0.228348804657911,-0.220392060153287,0.0921937929142767,2.09442399920842,0.254880106057082,-1.00134888916576,-0.775541733242409,-0.156016955109689,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-347832.0195,867313.6351
8860,7740941419,1450570403,-0.285458236267787,-0.225883296885631,-0.199484108551219,-0.179679598653497,-0.156768158826621,-0.0858366893926553,-0.0572433091676195,-0.00736933201329459,0.0538420241469611,0.118135366387604,0.203028340984985,0.250336164889166,0.0273661629418253,1.03455739550044,0.5497896887636,1.60030109127347,-0.303111880653838,4.54298446690637,0,0,0,0,0,1,1,0,1,1,0,0.163666456,0,0,1,0,0,0,0,0,1,0,0,0,0,0.166756215,0,0,1,0,0,0.408980143,0,0,0,0,0,0,0,0,0,1,0.591019857,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1947832.02,1117313.635
9031,5039203485,2640250345,-0.241332728802927,-0.141045607398204,-0.104450213089397,-0.0688794469756037,-0.0404050231519286,0.0753026203951946,0.135502650909376,0.263631696503524,0.411456485367656,0.568556440024543,0.758122907537078,0.879228339066763,0.645356867078103,1.14257365818901,1.26216552792696,1.67508449321022,-0.25214162892628,8.8679657287197,0,0,0,0,0,1,1,0,1,1,0,0.486894637,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.855434963,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1997832.02,1167313.635
8693,4323314202,0,-0.29091444913729,-0.268201478703579,-0.273818305657636,-0.277255396547111,-0.277113583866654,-0.26157346609691,-0.25180796275594,-0.243927916132614,-0.231411073987556,-0.229678948598965,-0.212950139819863,-0.196022134019738,-0.587129750453284,1.03221961361829,-0.0898735362736382,-0.91987747922267,-0.839612278883086,-0.159022557593275,0,0,0,0,0,1,1,0,1,0.114535867,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.340176274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.574556689,0.574556689,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1697832.02,1067313.635
8694,4459767280,0,-0.292124148216176,-0.278670055713262,-0.282961499970902,-0.288832766427609,-0.291067645470429,-0.286561256189151,-0.285026256885538,-0.276944390051388,-0.274451173817433,-0.275631355546566,-0.270912210440533,-0.270326699926822,-0.617544367080329,1.04778688829989,-0.255986842663143,-0.810328872490903,-0.764900877632772,-0.159022557593275,0,0,0,0,0,1,1,0,1,0.275419309,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.660145907,0.660145907,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1647832.02,1067313.635
8522,3806089478,0,-0.282368438748661,-0.269372686529841,-0.2724702945056,-0.275776912023398,-0.276536908679569,-0.268069920814576,-0.267692676538664,-0.258687483493421,-0.253279200787445,-0.254259931702241,-0.247993802803042,-0.247227235541753,-0.26325355288114,1.00270489562666,-0.546615738085585,-0.706433301006664,-0.670101461888767,-0.159022557593275,0,0,0,0,0,1,1,0,1,0.501501986,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1647832.02,1017313.635
