"ID","FIA_0010","FIA_0011","FIA_0012","FIA_0015","FIA_0016","FIA_0017","FIA_0018","FIA_0019","FIA_0020","FIA_0021","FIA_0022","FIA_0041","FIA_0042","FIA_0043","FIA_0051","FIA_0057","FIA_0059","FIA_0061","FIA_0062","FIA_0063","FIA_0064","FIA_0065","FIA_0066","FIA_0067","FIA_0068","FIA_0069","FIA_0070","FIA_0071","FIA_0072","FIA_0073","FIA_0081","FIA_0091","FIA_0093","FIA_0094","FIA_0095","FIA_0096","FIA_0097","FIA_0098","FIA_0101","FIA_0102","FIA_0103","FIA_0105","FIA_0106","FIA_0107","FIA_0108","FIA_0109","FIA_0110","FIA_0111","FIA_0112","FIA_0113","FIA_0114","FIA_0115","FIA_0116","FIA_0117","FIA_0118","FIA_0119","FIA_0120","FIA_0121","FIA_0122","FIA_0123","FIA_0124","FIA_0125","FIA_0126","FIA_0127","FIA_0128","FIA_0129","FIA_0130","FIA_0131","FIA_0132","FIA_0133","FIA_0134","FIA_0135","FIA_0136","FIA_0140","FIA_0142","FIA_0143","FIA_0201","FIA_0202","FIA_0211","FIA_0212","FIA_0221","FIA_0222","FIA_0230","FIA_0241","FIA_0242","FIA_0250","FIA_0260","FIA_0261","FIA_0262","FIA_0263","FIA_0264","FIA_0310","FIA_0311","FIA_0312","FIA_0313","FIA_0314","FIA_0315","FIA_0316","FIA_0317","FIA_0318","FIA_0319","FIA_0320","FIA_0321","FIA_0322","FIA_0323","FIA_0330","FIA_0331","FIA_0332","FIA_0334","FIA_0341","FIA_0345","FIA_0351","FIA_0352","FIA_0355","FIA_0356","FIA_0361","FIA_0367","FIA_0370","FIA_0371","FIA_0372","FIA_0373","FIA_0374","FIA_0375","FIA_0378","FIA_0379","FIA_0381","FIA_0391","FIA_0400","FIA_0401","FIA_0402","FIA_0403","FIA_0404","FIA_0405","FIA_0406","FIA_0407","FIA_0408","FIA_0409","FIA_0410","FIA_0421","FIA_0422","FIA_0431","FIA_0450","FIA_0451","FIA_0452","FIA_0460","FIA_0461","FIA_0462","FIA_0463","FIA_0471","FIA_0475","FIA_0481","FIA_0491","FIA_0492","FIA_0500","FIA_0501","FIA_0502","FIA_0510","FIA_0521","FIA_0531","FIA_0540","FIA_0541","FIA_0542","FIA_0543","FIA_0544","FIA_0545","FIA_0546","FIA_0547","FIA_0548","FIA_0551","FIA_0552","FIA_0555","FIA_0571","FIA_0580","FIA_0591","FIA_0600","FIA_0601","FIA_0602","FIA_0611","yFIA_0621","FIA_0631","FIA_0641","FIA_0650","FIA_0651","FIA_0652","FIA_0653","FIA_0654","FIA_0655","FIA_0660","FIA_0680","FIA_0681","FIA_0682","FIA_0691","FIA_0692","FIA_0693","FIA_0694","FIA_0701","FIA_0711","FIA_0712","FIA_0721","FIA_0722","FIA_0730","FIA_0729","FIA_0740","FIA_0741","FIA_0742","FIA_0743","FIA_0744","FIA_0745","FIA_0746","FIA_0747","FIA_0748","FIA_074x","FIA_0749","FIA_0752","FIA_0755","FIA_0756","FIA_0757","FIA_0758","FIA_0760","FIA_0761","FIA_0762","FIA_0763","FIA_0766","FIA_0800","FIA_0801","FIA_0802","FIA_0803","FIA_0804","FIA_0805","FIA_0806","FIA_0807","FIA_0808","FIA_0809","FIA_0810","FIA_0811","FIA_0812","FIA_0813","FIA_0814","FIA_0815","FIA_0816","FIA_0817","FIA_0818","FIA_0819","FIA_0820","FIA_0821","FIA_0822","FIA_0823","FIA_0824","FIA_0825","FIA_0826","FIA_0827","FIA_0828","FIA_0829","FIA_0830","FIA_0831","FIA_0832","FIA_0833","FIA_0834","FIA_0835","FIA_0836","FIA_0837","FIA_0838","FIA_0839","FIA_0840","FIA_0841","FIA_0842","FIA_0843","FIA_0844","FIA_0850","FIA_0901","FIA_0902","FIA_0919","FIA_0920","FIA_0921","FIA_0922","FIA_0927","FIA_0931","FIA_0935","FIA_0950","FIA_0951","FIA_0952","FIA_0953","FIA_0970","FIA_0971","FIA_0972","FIA_0973","FIA_0974","FIA_0975","FIA_0976","FIA_0977","FIA_0981","FIA_0989","FIA_0992","FIA_0993","FIA_0994","FIA_0995","FIA_0996","FIA_0997"
4411,0,0,0,1337117.19216198,0,0,804237.649873266,38408.9603104112,0,0,0,0,0,0,0,0,0,0,0,22297.7630234562,0,593.752104546766,1087911.96591806,0,0,1322350.21173545,0,0,0,0,0,0,2963527.68615265,0,0,123272.317772558,0,0,0,133048.559334288,0,0,2070801.91289074,0,0,0,0,0,0,371506.008841493,0,0,0,0,0,0,0,0,5444729.2727845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4437171.36841287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35425.5626582536,0,0,0,0,0,0,0,14383.2693510827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510273.00990356,0,0,5970.82477447032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82960.0419865048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19102.1666322551,480323.883366273,174763.686040595,0,0,0,68230.2488941885,0,0,0,0,0,0,0,0,55226.9662668589,0,0,0,0,3647.67115757521,0,8524.92940829034,0,0,0,8140.82029539158,0,0,0,23009.8032097855,0,0,3560.49122213579,0,0,0,0,0,0,0,0,0,0,0
4412,0,0,0,1007025.62526005,0,0,74037.5294944094,27219.7253757013,0,0,0,0,0,0,0,0,0,0,0,31337.6027587512,0,0,1292173.43833155,0,0,1741344.95173358,0,0,0,0,0,0,1596845.82318878,0,0,10365.2805993955,0,0,0,13922.8725446402,0,0,2041380.27513705,0,0,0,0,0,0,460353.94226651,0,0,0,0,0,0,0,0,6438328.18424648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3771853.17116949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49787.6046544119,0,0,0,0,0,0,0,12043.0487253585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771249.327188768,0,0,6968.05580787987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114650.434984925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26846.4647831877,0,0,0,0,0,4430.12396342873,0,0,0,0,0,0,0,0,0,0,0,0,0,5126.49047397258,0,0,0,0,0,0,0,0,0,32338.3144661984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4413,0,0,0,693787.612744888,0,0,51007.9580429652,18752.9570393033,0,0,0,0,0,0,0,0,0,0,0,21589.9576552753,0,0,933270.152090754,0,0,1258368.19348671,0,0,0,0,0,0,1100142.66151936,0,0,7141.13236257363,0,0,0,9592.12582381192,0,0,1520419.8412368,0,0,0,0,0,0,317159.617999097,0,0,0,0,0,0,0,0,4443679.53238252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2598608.16011921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34301.0371444626,0,0,0,0,0,0,0,8297.0262282841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531350.162418377,0,0,4800.62342323585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78988.1107224191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31601.4521021728,0,27169.3613471352,0,0,0,13251.3759856213,0,0,0,0,0,0,0,0,0,0,0,0,0,3531.88190894186,0,0,0,0,0,0,0,0,11339.0848092217,72095.4896357546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4414,0,0,0,243515.209543228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730825.351396637,0,0,1261795.21323301,0,0,0,0,0,0,696561.663056225,0,0,0,0,0,0,0,0,0,763374.319597704,0,0,0,0,0,0,177780.854121748,0,0,0,0,0,0,0,0,2336038.38532363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764150.364100025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38005.1350474895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96665.7106261016,0,0,5319.03279611688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30919.8375299494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14520.9041394572,0,30103.3243631412,0,0,0,11300.6502131275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12563.5690744405,55195.6310932729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36822.3751094822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54903.8546679176,0,0,0,0,0,0,0,0,0,0,0,0,119268.201845018,0,0,222211.382694705,0,0,639319.839717385,0,296835.613926702,804378.7843416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53608.7131367904,0,0,0,0,0,0,3288.30705513461,0,705.778636842911,780659.110326268,0,33913.9036770774,0,0,0,0,0,0,0,674.341993872111,0,37155.7920551287,0,0,0,0,2314.97850439971,0,0,0,6619.67049887357,135269.201913498,14683.8735629255,0,0,0,0,0,4412.66819517794,0,0,29346.5148115119,259527.091034382,0,0,0,34209.2786017907,0,218359.077541022,0,0,0,0,0,0,0,0,0,1195.79419582311,0,7948.54081471966,0,0,7282.73584818094,0,0,0,0,0,14835.3992088315,130625.815291866,0,106321.751577864,0,0,36599.7460687079,0,0,0,0,0,901.78047588833,0,0,0,0,0,0,68159.0645053269,0,2656272.13194941,0,0,0,38635.859593484,0,0,0,6905.76803838185,5163.5282524862,0,0,285.493238903089,0,0,142521.144594878,0,1496.72886040677,168989.469653344,8476.3497567428,0,0,0,34798.4715338768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.45505521149,163.117472735553,80147.5302096982,0,0,0,0,930597.949672375,0,0,0,484070.071693816,0,0,0,0,0,132088.779366645,0,0,0,930.632249806768,0,0,0,0,0,0,0,0,0,7672.35661366449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94945.6437663398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249783.601092004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11026.4854921818,0,0,312.315159520546,0,2045433.72519938,622202.149873871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5930.57734070489,0,1115.96501985811,0,0,496928.573998511,0,0,0,0,0,0,0,0,0,0,0,2488.76847436617,0,0,0,0,0,0,0,0,512.586972052603,29695.0919117797,98415.3784556448,0,0,0,0,0,18571.8329722213,0,0,24961.1027423711,214045.754073275,0,0,0,20606.9422361931,0,261859.962385038,0,0,0,0,265.526077318816,0,0,0,0,14809.7245755779,0,1077.08587063659,0,0,1869.52628171461,0,0,0,0,0,8150.33042570212,76014.1835322257,0,44829.5655516024,0,0,67005.032171884,0,0,0,0,0,7188.05855766864,0,0,0,3837.6809499392,0,0,43067.0988564675,404860.900070056,1130789.42772693,0,0,0,0,0,539.400815434888,0,0,0,0,95.5805200116979,1491.8885596029,2086.20026231132,0,46998.6147160063,544.613863707909,1380.62080129759,31706.3276039131,0,0,0,0,76731.8800864736,0,0,0,1220.45597195356,0,0,0,0,0,0,0,0,0,0,0,0,0,33391.9747632938,0,0,0,0,1149686.60138612,0,0,0,215067.952598605,0,0,0,0,0,229133.19766912,0,0,0,0,0,0,0,0,0,0,0,1355.37070526586,0,0,451.08923237546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101997.95555227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988850.83653211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.069488735849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2892.6722652895,0,0,36369.5111955279,651.311909366838,84919.9691287322,0,0,0,0,0,0,393.504183565557,0,0,0,0,0,0,0,786.926943734691,0,0,0,0,0,12858.6887384911,0,0,0,0,134.40787980259,0,0,0,85312.2327920092,149656.720438726,0,3881.99758159095,0,13165.3422271608,428248.049233003,342891.163728679,0,0,0,0,0,0,0,0,0,8530.39990897181,0,6535.04101454385,0,0,10843.6500410508,0,325.475314968244,0,0,0,7976.05871413204,0,0,51147.271928268,0,0,23220.4739677933,0,0,0,0,0,4612.87873694587,0,0,0,0,0,7893.67712302388,101347.667009254,0,0,0,911.704564223801,0,0,0,0,0,0,0,0,1199.09641753709,6384.90189446953,157.727701080422,0,123349.277176651,707.654332964685,0,0,0,0,0,0,86717.8928404847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53941.1929082208,0,0,0,0,3311152.31570628,0,10305.0716732119,0,1356483.83608736,0,0,0,0,0,12445.1327316003,0,0,0,0,8859.64686808579,0,0,0,0,0,0,324814.060103115,0,109871.568802781,0,0,0,26110.4213088923,0,0,81097.8556096429,0,142066.151235455,0,122296.859321679,0,0,0,0,0,0,0,0,0,0,0,0,0,30162.5508980779,0,3515.04514791048,0,0,30929.0553482447,0,0,0,2765.8683497733,33040.6610759013,0,0,6661.79232656052,0,0,0,0,0,0,0,0,0,0,0
5072,0,0,0,200452.067535719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487334.953878298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341897.318306267,0,0,0,0,870051.782301644,0,0,0,0,269638.048655174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40597.5159776361,0,0,0,0,0,0,0,0,0,16757.1499604742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13042.3168350699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117274.433213077,0,0,0,240325.463815772,0,1307533.59894448,0,0,0,0,0,0,0,0,0,0,309235.797835759,0,0,64853.0838466421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401919.544799781,0,0,0,0,0,0,0,0,0,72809.3443755417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5073,0,0,0,807974.174906494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613706.682969606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410584.701298454,0,0,0,0,743406.952825202,0,0,0,0,186290.154176918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45253.3950310484,0,0,0,0,0,4583.51878449693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84885.109321906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497120.564815751,0,1338297.82880393,0,0,0,0,0,0,0,62448.7284663268,0,0,707353.924208668,0,0,17067.1987008602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296251.077205456,0,0,0,0,0,0,0,0,0,27959.425313664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5244,0,0,0,189054.332971579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459625.015455524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322456.98561151,0,0,0,0,816539.583246672,0,0,0,0,238366.481100314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38289.1351424317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13586.6906124512,0,0,0,32176.914948434,0,1131721.38331295,0,0,0,0,0,0,0,0,0,0,291652.604083795,0,0,21838.2346320907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379066.339322358,0,0,0,0,0,0,0,0,0,35775.3197159085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75860.984197509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67218.7285703263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45694.3331281086,0,0,22186.727877919,0,11479.1069141718,111630.089870002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206340.444701154,237.741377304223,0,0,0,0,0,23963.0011146655,5319.5951146488,610.144065278771,1148493.31254591,0,745774.206237672,3067.8872790123,0,0,0,0,0,3218.51926324767,74787.2774033183,0,27085.9359807057,0,0,0,0,11477.2958932899,0,795.325938679127,0,1079.40303774892,230301.102027728,24045.8873673151,0,0,0,0,0,1573.61798835396,0,0,133158.793096202,439331.37569974,0,5205.98481804679,0,105809.408927204,0,353721.96445546,0,310.913524930613,0,0,0,0,0,0,0,2285.10141260793,0,7326.06058563112,0,0,9663.02241490743,0,0,0,0,0,5911.45856998343,1012594.77323428,0,413561.595830426,0,0,12992.4112404059,0,0,0,0,0,685.340149793531,0,3430.89250421465,0,0,0,2568.91718760324,93996.4359116801,78838.479497995,3539701.55139376,0,0,457.510291749363,212836.111026188,0,0,14854.6614171385,41627.7420041568,274.703891872909,0,0,9947.75281845843,0,0,182343.038084156,0,6427.60563106543,136918.401457405,0,0,0,0,218037.746214562,0,0,1955.2747396126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78273.8983602884,0,0,0,0,952968.408111446,0,0,0,596703.765254822,0,0,0,0,0,44370.26080413,0,0,0,0,0,0,0,0,0,953.401730741363,0,0,0,63622.1607635646,269.854699921824,0,0,0,92401.9280381324,0,12371.2684663015,6310.51325254415,14989.2123498959,0,386.223621395655,0,0,0,0,0,0,0,0,1005.91772653081,0,0,0,0,16581.4919861324,0,1351.88822293216,0,0,0,681.606060213847,0,0,36458.6023932333,26130.122027935,3198.75286456255,0,6066.07808894311,0,0,0,0,0,328.39036756571,0,0,0,0,1406.84023349875
4623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47280.9889762787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27200.2122631268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37486.9225212818,0,0,66764.3715787854,0,24535.1474198648,151580.928697859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269276.609028965,246.081117301029,0,0,0,0,0,21166.0043309216,5506.20142040634,371.684625238128,1124273.2910324,0,772508.702944207,0,0,0,0,0,0,0,166635.260644526,0,8081.86163055149,0,0,0,0,10675.0617319216,0,0,0,12483.982577248,225791.227030791,733.628071854989,0,0,0,0,0,2115.9983728799,0,0,66431.5023543566,516191.671531488,0,588.809723342373,0,144522.328749268,0,329835.13023652,0,2748.62181663469,0,0,0,0,0,0,0,2051.59964666288,0,6134.66282666795,0,0,7943.18857797653,0,0,0,0,0,2220.32730158718,860531.920996893,0,452100.354006257,0,0,9232.26375708566,0,0,0,0,0,709.381226376243,0,3551.24492989076,0,150.866619869044,0,3537.11957401656,87095.8034945613,80471.6015787209,3739284.44820046,0,18030.1022871783,227.038711405934,173806.487080741,0,0,2410.93831534971,71775.9489356498,284.340241507576,0,0,1437.1824715536,0,0,198974.282638112,0,8570.13442748026,161076.761769223,0,0,0,0,161979.459685938,0,0,2023.86390627594,0,0,0,0,0,0,0,0,0,0,0,0,0,561.837976633993,80284.3273423325,0,0,0,0,790355.470982587,0,849.260183118826,0,512859.350557703,0,0,0,0,0,8391.30378187345,0,0,0,0,0,0,0,0,0,0,0,0,0,59988.7804029893,0,0,0,0,51973.7542355674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9716.5619727076,0,0,0,0,0,0,0,0,16949.66174878,14499.2384039894,2954.09004583135,0,4155.3590708805,0,0,0,0,0,0,0,0,0,0,0
4436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101911.184989372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955374.40260055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9687.6933191417,0,0,51223.3317453218,14780.4140705511,200960.071299662,0,0,0,0,0,0,556.126959282686,0,0,0,0,0,0,0,711.014020031505,0,168.985247327627,0,0,0,27392.0619236868,0,0,0,0,189.954385798275,16523.7851857292,0,0,79005.0168309832,212244.854739331,0,9790.40840832314,0,48456.3687363416,530389.10985001,430512.097638169,0,0,0,0,0,0,0,0,0,7730.4313613096,0,7075.47547468109,0,0,10254.8526724713,0,0,0,0,0,11819.1626876256,0,0,52548.2630886043,0,0,35824.7798946401,0,0,0,0,0,7477.45200620716,0,0,0,0,0,3376.91368068007,118755.291165618,20397.4980738779,725.845588850421,0,530.402767474591,0,0,0,0,0,0,0,0,1336.4381867443,6979.93301120717,222.911548237428,0,203801.145851329,1000.105383503,137.977666480306,0,0,0,0,0,129859.251714462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42957.2443354612,0,0,0,0,3591528.8355744,0,317.364457532079,0,2000027.83058302,0,0,0,0,0,45291.8613219971,0,0,0,0,10640.7875967391,0,0,0,0,0,0,70383.0869240183,20834.5358949642,127279.868985603,0,0,0,0,0,0,104076.652632218,0,177188.958857125,0,150949.156250578,0,0,0,0,0,0,0,0,0,0,0,0,0,3302.30303173855,0,4967.70161917008,0,0,135.208033333048,0,0,0,3908.91385498927,23365.9530479814,0,0,5021.2245981872,0,0,0,0,0,0,0,0,0,0,0
4437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64776.5436952824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721227.266597895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6252.93210517959,0,0,40080.0472938815,15477.1193230103,219576.67582184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.668062664475,0,188.702523870408,0,0,0,11672.1312148901,0,0,0,0,0,18677.4077993901,0,0,21494.5738662625,175933.000775037,237.696707859925,5004.79780152362,0,93480.9975168111,352831.647590836,280693.456074601,0,0,0,0,0,0,0,0,317.657288512571,2393.33791709486,0,3368.10339928957,0,0,3277.4352940523,0,0,0,0,0,13963.5157846341,0,0,41144.6205569998,0,0,54509.8048669158,0,0,0,0,4714.36782273062,20514.1594427462,0,0,0,0,0,0,42368.0291171855,41796.2752385171,6674.78029698053,0,0,0,0,0,0,0,0,0,185.420564680446,134.502421547595,4071.75934371313,0,0,135869.530897685,0,305.443305521556,0,0,0,0,0,39685.3207836113,0,0,0,0,263.883582734294,0,0,0,0,0,0,0,0,0,0,0,0,30816.7720382503,0,0,0,0,1994654.14433799,0,1128.06125091796,0,687645.025597451,0,0,0,0,0,52078.2899930419,36123.5532422907,0,0,0,4265.63038757464,0,0,0,0,129181.454403492,0,32074.1894681539,23265.5191457391,34674.7275840103,0,0,0,0,0,0,64768.8203509487,0,166869.127544181,0,281657.058330447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.600155130545,0,0,0,0,0,0,2423.9896164187,30349.9711445152,0,0,36179.8131862266,0,0,0,0,0,0,0,0,0,0,0
